CARRIER,CONTRACT_TYPE,ELIGIBLE_GROUP,HEADCOUNT,INDUSTRY,PLAN_LEVEL,CATEGORY,SUB_CATEGORY,VALUE
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,OTHER_FEATURES,SSC_OPTIMIZATION,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,OTHER_FEATURES,COST_REIMBURSEMENT,PC_70
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,OTHER_FEATURES,SENIOR_PACKAGE,INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,OTHER_FEATURES,FAMILY_PACKAGE,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,RATE_INFORMATION,PREMIUM_EMPLOYEE,98
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,RATE_INFORMATION,SURCHARGE_EMPLOYEE,0
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,RATE_INFORMATION,PREMIUM_PARTNER,197
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,RATE_INFORMATION,SURCHARGE_PARTNER,99
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,RATE_INFORMATION,PREMIUM_FAMILY,286
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,501-1000,HI_TECH,EXTENDED,RATE_INFORMATION,SURCHARGE_FAMILY,188
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,HIGH
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,BENEFITS_COVERAGE,LAB_TEST,HIGH
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,BENEFITS_COVERAGE,DIAG_TEST,HIGH
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,BENEFITS_COVERAGE,HOME_VISIT,UNLIMITED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,BENEFITS_COVERAGE,PHYSIOTHERAPY,UNLIMITED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,BENEFITS_COVERAGE,DENTAL_TREATMENT,PC_100
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,BENEFITS_COVERAGE,DENTAL_SURGERY,PC_100
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,BENEFITS_COVERAGE,VACCINATION,INFLUENZA_MORE
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,OTHER_FEATURES,SSC_OPTIMIZATION,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,OTHER_FEATURES,COST_REIMBURSEMENT,PC_70
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,OTHER_FEATURES,SENIOR_PACKAGE,INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,OTHER_FEATURES,FAMILY_PACKAGE,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,RATE_INFORMATION,PREMIUM_EMPLOYEE,300
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,RATE_INFORMATION,SURCHARGE_EMPLOYEE,0
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,RATE_INFORMATION,PREMIUM_PARTNER,661
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,RATE_INFORMATION,SURCHARGE_PARTNER,0
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,RATE_INFORMATION,PREMIUM_FAMILY,812
LUX_MED,SUBSCRIPTION,BOARD_MEMBERS,501-1000,HI_TECH,COMPLEX,RATE_INFORMATION,SURCHARGE_FAMILY,0
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,HIGH
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,LAB_TEST,HIGH
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,DIAG_TEST,HIGH
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,HOME_VISIT,LIMITED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,PHYSIOTHERAPY,UNLIMITED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,DENTAL_TREATMENT,PC_1_49
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,DENTAL_SURGERY,PC_1_49
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,VACCINATION,INFLUENZA_TETANUS
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,CANCER_PREVENTION,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,ROUTINE_TESTING,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,HEALTHY_EATING,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,SMOKING_CESSATION,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,OTHER_FEATURES,SSC_OPTIMIZATION,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,OTHER_FEATURES,COST_REIMBURSEMENT,PC_70
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,OTHER_FEATURES,SENIOR_PACKAGE,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,OTHER_FEATURES,FAMILY_PACKAGE,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,RATE_INFORMATION,PREMIUM_EMPLOYEE,115
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,RATE_INFORMATION,SURCHARGE_EMPLOYEE,1
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,RATE_INFORMATION,PREMIUM_PARTNER,230
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,RATE_INFORMATION,SURCHARGE_PARTNER,115
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,RATE_INFORMATION,PREMIUM_FAMILY,326
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,1000+,RETAIL,EXTENDED,RATE_INFORMATION,SURCHARGE_FAMILY,211
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,HIGH
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,LAB_TEST,HIGH
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,DIAG_TEST,HIGH
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,HOME_VISIT,LIMITED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,PHYSIOTHERAPY,UNLIMITED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,DENTAL_TREATMENT,PC_1_49
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,DENTAL_SURGERY,PC_1_49
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,VACCINATION,INFLUENZA_TETANUS
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,CANCER_PREVENTION,INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,ROUTINE_TESTING,INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,HEALTHY_EATING,INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,SMOKING_CESSATION,INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,OTHER_FEATURES,SSC_OPTIMIZATION,INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,OTHER_FEATURES,COST_REIMBURSEMENT,PC_70
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,OTHER_FEATURES,SENIOR_PACKAGE,INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,OTHER_FEATURES,FAMILY_PACKAGE,PARTIALLY_INCLUDED
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,RATE_INFORMATION,PREMIUM_EMPLOYEE,115
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,RATE_INFORMATION,SURCHARGE_EMPLOYEE,1
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,RATE_INFORMATION,PREMIUM_PARTNER,230
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,RATE_INFORMATION,SURCHARGE_PARTNER,1
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,RATE_INFORMATION,PREMIUM_FAMILY,326
MEDICOVER,SUBSCRIPTION,ADMINISTRATION_SPECIALISTS,1000+,RETAIL,EXTENDED,RATE_INFORMATION,SURCHARGE_FAMILY,1
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,MEDIUM
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,LAB_TEST,MEDIUM
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,DIAG_TEST,MEDIUM
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,HOME_VISIT,LIMITED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,PHYSIOTHERAPY,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,DENTAL_TREATMENT,PC_1_49
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,DENTAL_SURGERY,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,VACCINATION,INFLUENZA_TETANUS
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,STRESS_MANAGEMENT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,SMOKING_CESSATION,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,BACK_PAIN_PREVENTION,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,HEALTH_MANAGEMENT,OTHER_HEALTH_MGMT,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,OTHER_FEATURES,OCCUPATIONAL_MEDICINE,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,OTHER_FEATURES,SSC_OPTIMIZATION,INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,OTHER_FEATURES,COST_REIMBURSEMENT,PC_70
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,OTHER_FEATURES,SENIOR_PACKAGE,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,OTHER_FEATURES,EMPLOYER_CONTRIBUTION,PC_76_100
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,OTHER_FEATURES,FAMILY_PACKAGE,NOT_INCLUDED
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,RATE_INFORMATION,PREMIUM_EMPLOYEE,41
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,RATE_INFORMATION,SURCHARGE_EMPLOYEE,1
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,RATE_INFORMATION,PREMIUM_PARTNER,82
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,RATE_INFORMATION,SURCHARGE_PARTNER,42
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,RATE_INFORMATION,PREMIUM_FAMILY,145
MEDICOVER,SUBSCRIPTION,PRODUCTION_SALES,501-1000,MANUFACTURING,BASIC,RATE_INFORMATION,SURCHARGE_FAMILY,105
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,SPECIALIST_CONSULTATION,HIGH
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,LAB_TEST,HIGH
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,DIAG_TEST,HIGH
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,HOME_VISIT,LIMITED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,PHYSIOTHERAPY,LIMITED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,DENTAL_TREATMENT,PC_50_99
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,DENTAL_SURGERY,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,VACCINATION,INFLUENZA_TETANUS
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,SPECIALIZED_OUTPATIENT,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,OUTPATIENT_SURGERY,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,INPATIENT,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,BENEFITS_COVERAGE,CHILDBIRTH,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,HEALTH_MANAGEMENT,CANCER_PREVENTION,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,HEALTH_MANAGEMENT,ROUTINE_TESTING,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,HEALTH_MANAGEMENT,HEALTHY_EATING,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,HEALTH_MANAGEMENT,OBESITY_DIABETES_PREVENTION,NOT_INCLUDED
LUX_MED,SUBSCRIPTION,ALL_EMPLOYEES,151-500,MANUFACTURING,COMPLEX,HEALTH_MANAGEMENT,PHYSICAL_ACTIVITY,NOT_INCLUDED
